id,parent_id,created_time,message
1583122385150808_1583140841815629,426895610773497_1583122385150808,2018-04-17T05:18:23+0000,First avoid Hybrid varieties   hybrid varieties  give high quantity  no quality
426895610773497_1583029535160093,NULL,2018-04-17T02:27:18+0000,Surround yourself with people and things that inspire you. Learn everything you can.
1583029535160093_1583115545151492,426895610773497_1583029535160093,2018-04-17T04:33:05+0000,"Imagine these people who do a lot of things in grass root level, if elected for our country, can do wonders.. These are the people who can show 'good days' to our country and it's people.. Proud to have such citizens here :-) Salute"
1583029535160093_1583224671807246,426895610773497_1583029535160093,2018-04-17T07:13:15+0000,"Thts y we say.. Admi chota ho ya bada.. Dil bda hona chahie ❤️
Hats off to u Logical Indian.. This is the best and clean page running on internet today.. 
Thank u for putting up such content ☺️🙏"
1583029535160093_1583096005153446,426895610773497_1583029535160093,2018-04-17T04:04:39+0000,So much to learn n do....... Wishes n power to u all.....
1583029535160093_1583411448455235,426895610773497_1583029535160093,2018-04-17T11:43:29+0000,Kajal Good people exist.
1583029535160093_1583111688485211,426895610773497_1583029535160093,2018-04-17T04:25:28+0000,Bravo there are lots of good people exist in this world 👍
1583029535160093_1583652378431142,426895610773497_1583029535160093,2018-04-17T16:32:17+0000,"Humanity doesn't have any religion, any gender, any caste.
Here they proved. Hat's off to you guys. Truly inspired. I would also like to do something like this at least once in my life."
1583029535160093_1583055448490835,426895610773497_1583029535160093,2018-04-17T03:10:17+0000,Really inspired to do something for the society.. definitely you will see me helping the needs.
1583029535160093_1583495508446829,426895610773497_1583029535160093,2018-04-17T13:22:43+0000,Koustav Narayan Gorai ...these  people make our society a wonderful place to live in ...good n bad ...both exists ..though in friction :)
1583029535160093_1583492875113759,426895610773497_1583029535160093,2018-04-17T13:19:11+0000,"And what we can do is just like this post, share it and move to the next post."
1583029535160093_1583234828472897,426895610773497_1583029535160093,2018-04-17T07:26:59+0000,"Mohammad Sharif aka Sharif chacha.... 80 YO bicycle mechanic from Ayodhya-faizabad
Since 1992, he has performed last rites of over 25,000 unclaimed bodies. ... this form of service and Chacha recounts his son's death in February 1992.
#respect"
1583029535160093_1583342258462154,426895610773497_1583029535160093,2018-04-17T10:12:44+0000,So inspiring  👍👍 salute to such kindness ..👍👍👍👍
1583029535160093_1583090335154013,426895610773497_1583029535160093,2018-04-17T03:58:34+0000,God bless you
1583029535160093_1583051085157938,426895610773497_1583029535160093,2018-04-17T03:02:46+0000,Real supper heros of India.... Salute to you all great people!!
1583029535160093_1583294891800224,426895610773497_1583029535160093,2018-04-17T08:53:34+0000,Salute to all these legend's
1583029535160093_1583289451800768,426895610773497_1583029535160093,2018-04-17T08:44:40+0000,Highly inspired... Salute to all these living legends !!
1583029535160093_1583064208489959,426895610773497_1583029535160093,2018-04-17T03:24:34+0000,Salute to all super heroes of real life
1583029535160093_1583619785101068,426895610773497_1583029535160093,2018-04-17T15:46:16+0000,
1583029535160093_1583234708472909,426895610773497_1583029535160093,2018-04-17T07:26:44+0000,dil hai hindustani
1583029535160093_1583698601759853,426895610773497_1583029535160093,2018-04-17T17:29:16+0000,Incredible
1583029535160093_1583151168481263,426895610773497_1583029535160093,2018-04-17T05:33:48+0000,Weemal tum b kr lo kuch
1583029535160093_1583706638425716,426895610773497_1583029535160093,2018-04-17T17:40:32+0000,Amazed
1583029535160093_1583282235134823,426895610773497_1583029535160093,2018-04-17T08:32:22+0000,Parikshit these real life heroes :)
1583029535160093_1583524235110623,426895610773497_1583029535160093,2018-04-17T13:56:55+0000,Rajat Gava
1583029535160093_1583043961825317,426895610773497_1583029535160093,2018-04-17T02:49:02+0000,Manish Bajetha
